latitude,longitude,Time,temp_station,solar_station,LST,veg_p,man_p,wat_p,canopy_p,AAT,date
33.956674,-83.346338,2019-09-18 11:30:00,76.8,366.0,12.75,1.0,0.0,0.0,0.08,24.44,2019-09-18
33.945531,-83.433786,2019-09-18 12:18:00,77.2,290.0,12.35,0.7,0.29,0.0,0.02,26.25,2019-09-18
33.975516,-83.364805,2019-09-18 12:22:00,77.20714286,275.9387755,12.75,0.0,0.92,0.0,0.04,26.21061224,2019-09-18
33.960993,-83.387269,2019-09-18 11:35:00,76.95,280.5,10.75,0.01,0.96,0.0,0.0,25.25,2019-09-18
33.953013,-83.371727,2019-09-18 11:52:00,77.325,290.75,15.15,1.0,0.0,0.0,0.1,26.44,2019-09-18
33.958955,-83.367024,2019-09-18 12:19:00,77.25,284.5,14.15,0.09,0.63,0.28,0.09,25.69,2019-09-18
33.957514,-83.412616,2019-09-18 11:55:00,77.07272727,222.4090909,11.05,0.0,1.0,0.0,0.0,25.55454545,2019-09-18
33.959022,-83.3568,2019-09-18 11:33:00,76.95,315.0,14.45,0.82,0.18,0.0,0.04,24.56,2019-09-18
33.97366,-83.414894,2019-09-18 11:39:00,77.0,198.0,17.25,0.0,0.97,0.03,0.03,25.83,2019-09-18
33.977594,-83.369122,2019-09-18 11:30:00,76.8,366.0,14.75,0.9,0.1,0.0,0.0,26.06,2019-09-18
33.967012,-83.372026,2019-09-18 11:31:00,76.85,351.0,13.05,0.27,0.71,0.01,0.11,25.12,2019-09-18
33.947998,-83.40948,2019-09-18 12:20:00,77.3,279.0,15.65,0.0,1.0,0.0,0.06,26.12,2019-09-18
33.979468,-83.433818,2019-09-18 11:45:00,77.0,262.0,17.25,0.17,0.69,0.0,0.01,24.5,2019-09-18
33.965343,-83.372556,2019-09-18 11:50:00,77.1,290.0,12.65,0.0,1.0,0.0,0.04,25.44,2019-09-18
33.96025,-83.382972,2019-09-18 12:00:00,77.16,226.6666667,12.25,0.17,0.82,0.01,0.09,25.61933333,2019-09-18
33.982545,-83.348583,2019-09-18 12:05:00,77.1,192.5,14.35,0.43,0.56,0.0,0.13,25.81,2019-09-18
33.975465,-83.363749,2019-09-18 12:27:00,77.55,269.0,12.85,0.0,0.99,0.0,0.0,26.44,2019-09-18
33.940492,-83.432172,2019-09-18 12:12:00,77.0,322.0,11.25,0.8,0.18,0.02,0.0,26.25,2019-09-18
33.945806,-83.40541,2019-09-18 12:23:00,77.35,328.0,16.35,0.75,0.25,0.0,0.1,26.0,2019-09-18
33.945618,-83.376472,2019-09-18 12:27:00,77.55,269.0,13.75,0.68,0.31,0.0,0.09,26.44,2019-09-18
33.960248,-83.379957,2019-09-18 11:51:00,77.1,270.5,11.75,0.95,0.05,0.0,0.03,25.19,2019-09-18
33.99008,-83.42607,2019-09-18 12:11:00,77.0,288.5,17.85,0.78,0.02,0.0,0.06,25.69,2019-09-18
33.965806,-83.391373,2019-09-18 12:20:00,77.3,279.0,10.75,0.51,0.49,0.0,0.26,25.81,2019-09-18
33.942228,-83.384557,2019-09-18 11:47:00,77.05,293.5,13.55,0.05,0.95,0.0,0.09,25.62,2019-09-18
33.943612,-83.378006,2019-09-18 12:26:00,77.5,285.0,14.05,0.0,1.0,0.0,0.01,26.5,2019-09-18
33.964692,-83.373301,2019-09-18 12:28:00,77.6,253.0,12.55,0.0,1.0,0.0,0.13,25.94,2019-09-18
33.960589,-83.384094,2019-09-18 11:58:00,76.99230769,239.3076923,12.35,0.0,0.99,0.0,0.01,25.74384615,2019-09-18
33.932921,-83.391495,2019-09-18 11:55:00,77.1,244.5,19.85,0.74,0.24,0.0,0.19,24.87,2019-09-18
33.93771,-83.320456,2019-09-18 11:52:00,77.1,251.0,16.15,0.0,1.0,0.0,0.03,25.69,2019-09-18
33.949108,-83.387758,2019-09-18 12:28:00,77.6,253.0,13.55,0.48,0.41,0.04,0.1,25.46,2019-09-18
33.947894,-83.376745,2019-09-18 11:56:00,77.1,236.0,12.05,0.38,0.62,0.0,0.05,25.43666667,2019-09-18
33.947729,-83.418591,2019-09-18 12:10:00,77.06818182,277.2727273,13.45,0.74,0.24,0.0,0.11,26.28272727,2019-09-18
33.960425,-83.383383,2019-09-18 11:57:00,77.1,221.5,12.65,0.09,0.89,0.01,0.05,26.12,2019-09-18
33.934768,-83.383189,2019-09-18 12:04:00,77.1,186.0,15.05,0.72,0.27,0.0,0.3,25.06,2019-09-18
33.960455,-83.361844,2019-09-18 11:39:00,77.0,198.0,15.45,0.52,0.17,0.0,0.1,25.06,2019-09-18
33.959653,-83.360206,2019-09-18 11:38:00,77.0,229.0,15.55,0.63,0.37,0.0,0.17,25.19,2019-09-18
33.95287,-83.375047,2019-09-18 11:32:00,76.9,336.0,14.05,0.16,0.84,0.0,0.06,26.06,2019-09-18
33.954607,-83.372995,2019-09-18 11:51:00,77.1,270.5,15.25,0.2,0.8,0.0,0.13,25.94,2019-09-18
33.935462,-83.373246,2019-09-18 12:29:00,77.6,249.5,11.25,0.02,0.97,0.0,0.0,25.81,2019-09-18
33.955087,-83.373171,2019-09-18 11:50:00,77.14117647,266.5882353,15.05,0.23,0.72,0.0,0.04,26.27294118,2019-09-18
33.992368,-83.355164,2019-09-18 12:29:00,77.6,249.5,14.05,0.0,1.0,0.0,0.0,26.25,2019-09-18
33.957709,-83.372629,2019-09-18 11:36:00,76.93333333,254.3333333,14.95,0.01,0.99,0.0,0.03,25.28666667,2019-09-18
33.960199,-83.376407,2019-09-18 11:53:00,77.1,252.0,14.05,0.11,0.58,0.0,0.06,25.27769231,2019-09-18
33.957793,-83.374242,2019-09-18 11:50:00,77.1,290.0,14.25,0.03,0.97,0.0,0.08,27.25,2019-09-18
33.93408,-83.368762,2019-09-18 12:04:00,77.30769231,224.3076923,11.35,0.03,0.96,0.0,0.0,25.45307692,2019-09-18
33.952988,-83.37826,2019-09-18 12:12:00,77.0,322.0,13.45,0.38,0.6,0.0,0.0,25.39636364,2019-09-18
33.913916,-83.398298,2019-09-18 11:42:00,77.0,229.0,15.65,0.99,0.0,0.0,0.01,26.38285714,2019-09-18
33.949779,-83.409619,2019-09-18 11:36:00,76.9,267.0,15.05,0.0,1.0,0.0,0.05,25.44,2019-09-18
33.963252,-83.371141,2019-09-18 11:49:00,77.04,244.5,13.95,0.05,0.95,0.0,0.07,25.614,2019-09-18
33.962125,-83.419489,2019-09-18 11:41:00,77.0,172.5,13.15,0.51,0.49,0.0,0.01,25.31,2019-09-18
33.968594,-83.408063,2019-09-18 11:35:00,76.95,280.5,11.85,0.03,0.97,0.0,0.03,24.94,2019-09-18
33.966367,-83.371583,2019-09-18 11:30:00,76.8,366.0,12.85,0.19,0.61,0.19,0.04,25.0,2019-09-18
33.958642,-83.355516,2019-09-18 11:34:00,76.98333333,289.5,12.55,0.46,0.54,0.0,0.03,24.85333333,2019-09-18
34.006866,-83.348496,2019-09-18 11:35:00,76.95,280.5,17.05,0.58,0.42,0.0,0.01,25.81,2019-09-18
33.964454,-83.434274,2019-09-18 11:49:00,77.1,297.0,15.25,0.87,0.13,0.0,0.12,25.06,2019-09-18
33.951781,-83.373753,2019-09-18 11:53:00,77.1,252.0,12.95,0.36,0.64,0.0,0.09,25.94,2019-09-18
33.941816,-83.374929,2019-09-18 12:24:00,77.4,304.0,11.95,0.0,1.0,0.0,0.11,26.44,2019-09-18
33.95871,-83.369996,2019-09-18 11:46:00,77.0,283.0,13.45,0.51,0.49,0.0,0.0,25.84,2019-09-18
33.965812,-83.371792,2019-09-18 11:47:00,77.05,293.5,12.65,0.23,0.77,0.0,0.11,25.31,2019-09-18
33.96398,-83.379539,2019-09-18 11:53:00,77.1,252.0,10.75,0.0,1.0,0.0,0.0,25.44,2019-09-18
33.952557,-83.376578,2019-09-18 12:01:00,77.06666667,171.8333333,13.85,0.15,0.83,0.0,0.13,25.39333333,2019-09-18
33.989949,-83.337826,2019-09-18 11:55:00,77.1,244.5,12.35,0.45,0.29,0.26,0.04,27.12,2019-09-18
33.957944,-83.385817,2019-09-18 11:57:00,77.1,221.5,11.35,0.6,0.39,0.0,0.06,25.87,2019-09-18
33.965531,-83.372071,2019-09-18 11:50:00,77.1,291.6666667,12.65,0.03,0.96,0.01,0.08,25.25285714,2019-09-18
33.954195,-83.410989,2019-09-18 11:36:00,76.9,267.0,11.85,0.3,0.41,0.0,0.05,25.25,2019-09-18
33.987462,-83.404487,2019-09-18 12:06:00,77.1,199.0,15.95,0.98,0.0,0.0,0.01,25.69,2019-09-18
33.942566,-83.331101,2019-09-18 11:54:00,77.1,253.0,15.65,0.29,0.71,0.0,0.0,24.94,2019-09-18
33.924951,-83.354707,2019-09-18 12:24:00,77.4,304.0,17.15,0.48,0.41,0.11,0.13,25.0,2019-09-18
33.965462,-83.429503,2019-09-18 11:48:00,77.1,304.0,15.65,0.01,0.99,0.0,0.01,25.25,2019-09-18
33.946264,-83.401978,2019-09-18 12:25:00,77.45,294.5,14.75,0.0,1.0,0.0,0.03,26.0,2019-09-18
33.95834,-83.371604,2019-09-18 12:11:00,77.0,288.5,13.65,0.0,1.0,0.0,0.06,25.94,2019-09-18
33.951499,-83.374267,2019-09-18 11:30:00,76.8375,351.75,12.65,0.11,0.88,0.01,0.08,25.8325,2019-09-18
33.930992,-83.379059,2019-09-18 12:05:00,77.1,192.5,12.15,0.08,0.92,0.0,0.01,25.56,2019-09-18
33.920076,-83.3856,2019-09-18 11:47:00,77.05,293.5,22.45,0.79,0.2,0.01,0.0,25.62,2019-09-18
33.941279,-83.372811,2019-09-18 12:01:00,77.30454545,296.1818182,11.05,0.0,1.0,0.0,0.1,26.39181818,2019-09-18
33.946342,-83.353149,2019-09-18 11:31:00,77.15,310.4,12.45,0.26,0.74,0.0,0.02,26.076,2019-09-18
33.951721,-83.353476,2019-09-18 12:22:00,77.3,352.0,12.35,0.95,0.05,0.0,0.3,25.25,2019-09-18
33.954938,-83.371716,2019-09-18 11:34:00,77.0,294.0,15.45,0.96,0.02,0.0,0.13,25.06,2019-09-18
33.964507,-83.428335,2019-09-18 11:42:00,77.0,178.0,15.75,0.92,0.07,0.0,0.07,25.06,2019-09-18
33.962107,-83.394845,2019-09-18 11:57:00,77.0625,248.6875,10.75,0.08,0.79,0.13,0.05,25.28375,2019-09-18
33.913554,-83.375851,2019-09-18 11:57:00,77.1,221.5,17.35,0.57,0.29,0.07,0.13,25.25,2019-09-18
33.947403,-83.376319,2019-09-18 12:28:00,77.6,253.0,11.85,0.2,0.78,0.02,0.01,26.56,2019-09-18
33.992545,-83.339283,2019-09-18 12:03:00,77.1,172.0,16.75,0.12,0.88,0.0,0.0,26.62,2019-09-18
33.925121,-83.391043,2019-09-18 11:32:00,76.9,336.0,14.75,0.86,0.14,0.0,0.09,24.5,2019-09-18
33.96967,-83.374469,2019-09-18 11:31:00,76.85,351.0,10.65,0.0,0.96,0.0,0.01,25.0,2019-09-18
33.961659,-83.375445,2019-09-18 11:38:00,77.0,229.0,13.85,0.12,0.88,0.0,0.06,25.31,2019-09-18
33.971415,-83.33651,2019-09-18 12:17:00,77.15,304.0,19.75,0.21,0.79,0.0,0.0,26.0,2019-09-18
33.926557,-83.355363,2019-09-18 12:24:00,77.4,304.0,17.15,0.14,0.86,0.0,0.03,25.12,2019-09-18
33.93351,-83.312456,2019-09-18 11:51:00,77.1,270.5,16.05,0.51,0.49,0.0,0.0,27.0,2019-09-18
33.948141,-83.376889,2019-09-18 12:29:00,77.6,249.5,11.95,0.69,0.28,0.0,0.02,26.79,2019-09-18
33.97575,-83.393525,2019-09-18 12:17:00,77.15,304.0,14.65,0.56,0.42,0.0,0.01,25.5,2019-09-18
33.969481,-83.313409,2019-09-18 12:08:00,77.0,209.0,16.35,0.42,0.57,0.0,0.11,25.86909091,2019-09-18
33.958022,-83.37385,2019-09-18 11:36:00,77.18571429,294.6428571,14.45,0.0,0.96,0.04,0.02,26.09428571,2019-09-18
33.965474,-83.372451,2019-09-18 11:39:00,77.0,181.3076923,12.55,0.33,0.67,0.0,0.04,25.73692308,2019-09-18
33.944657,-83.342708,2019-09-18 11:33:00,76.95,315.0,16.25,0.11,0.89,0.0,0.0,25.94,2019-09-18
33.946436,-83.348938,2019-09-18 11:56:00,77.1,236.0,14.75,0.01,0.92,0.02,0.05,25.25,2019-09-18
33.962026,-83.413643,2019-09-18 11:40:00,77.085,239.5,14.05,0.0,1.0,0.0,0.02,25.3635,2019-09-18
33.960928,-83.332,2019-09-18 12:15:00,77.1,322.5,15.35,0.39,0.61,0.0,0.05,25.75,2019-09-18
33.96188,-83.357361,2019-09-18 11:37:00,76.95,248.0,15.55,0.45,0.49,0.06,0.04,24.94,2019-09-18
33.960539,-83.383982,2019-09-18 12:23:00,77.20416667,283.6666667,12.65,0.0,1.0,0.0,0.02,25.5625,2019-09-18
33.964929,-83.414777,2019-09-18 12:04:00,77.1,186.0,15.65,0.0,0.94,0.06,0.03,25.37,2019-09-18
33.9559,-83.353274,2019-09-18 12:26:00,77.5,285.0,15.25,0.83,0.17,0.0,0.09,25.75,2019-09-18
33.95595,-83.352984,2019-09-18 12:26:00,77.5,285.0,14.95,0.49,0.51,0.0,0.02,25.69,2019-09-18
33.948479,-83.415774,2019-09-18 12:09:00,77.04,266.4,15.15,0.09,0.91,0.0,0.0,26.19,2019-09-18
33.965397,-83.386479,2019-09-18 12:20:00,77.3,279.0,11.15,0.4,0.6,0.0,0.04,25.37,2019-09-18
33.929569,-83.37799,2019-09-18 12:17:00,77.15,304.0,14.05,0.9,0.09,0.0,0.08,25.44,2019-09-18
33.95883,-83.377059,2019-09-18 12:29:00,77.6,249.5,13.45,0.01,0.98,0.01,0.09,27.37,2019-09-18
33.95564,-83.34714,2019-09-18 11:30:00,76.8,366.0,14.35,0.66,0.19,0.0,0.1,24.5,2019-09-18
33.954787,-83.36832,2019-09-18 12:02:00,77.1,166.8421053,12.65,0.46,0.52,0.02,0.08,26.37,2019-09-18
33.942586,-83.370859,2019-09-18 11:57:00,77.1,221.5,12.55,0.43,0.56,0.0,0.07,25.12,2019-09-18
33.939566,-83.386381,2019-09-18 11:57:00,77.1,221.5,15.55,0.13,0.87,0.0,0.02,25.12,2019-09-18
34.000561,-83.423686,2019-09-18 12:13:00,77.05,324.5,14.55,0.44,0.05,0.0,0.0,24.87,2019-09-18
33.957655,-83.375401,2019-09-18 11:35:00,76.9375,277.125,14.25,0.03,0.95,0.0,0.07,25.78375,2019-09-18
33.940968,-83.469966,2019-09-18 12:27:00,77.55,269.0,12.35,0.35,0.57,0.0,0.01,26.31,2019-09-18
33.985744,-83.345502,2019-09-18 12:04:00,77.1,186.0,13.35,0.32,0.68,0.0,0.01,26.0,2019-09-18
33.942552,-83.37693,2019-09-18 12:00:00,77.31875,239.5625,12.95,0.0,1.0,0.0,0.0,25.98,2019-09-18
33.941918,-83.44499,2019-09-18 12:19:00,77.25,284.5,15.95,0.43,0.57,0.0,0.16,25.87,2019-09-18
33.959268,-83.369994,2019-09-18 11:38:00,77.02666667,230.1666667,13.35,0.6,0.4,0.0,0.0,25.11866667,2019-09-18
33.973954,-83.415237,2019-09-18 11:40:00,77.0,167.0,17.15,0.21,0.75,0.01,0.01,25.62,2019-09-18
33.914135,-83.37726,2019-09-18 11:58:00,77.1,207.0,16.75,0.94,0.06,0.0,0.05,25.12,2019-09-18
33.960498,-83.356559,2019-09-18 11:36:00,76.9,267.0,13.65,0.99,0.0,0.0,0.06,24.81,2019-09-18
34.011619,-83.345948,2019-09-18 11:36:00,76.9,267.0,15.05,0.37,0.63,0.0,0.0,25.81,2019-09-18
33.957182,-83.389007,2019-09-18 11:59:00,77.1,177.5,10.55,0.52,0.46,0.02,0.09,25.75,2019-09-18
33.961184,-83.376545,2019-09-18 12:27:00,77.55,269.0,13.25,0.0,1.0,0.0,0.22,26.25,2019-09-18
34.003439,-83.332265,2019-09-18 11:43:00,77.0,209.5,15.25,0.47,0.53,0.0,0.0,26.75,2019-09-18
33.961964,-83.392607,2019-09-18 11:31:00,76.975,302.0,10.35,0.0,1.0,0.0,0.03,25.125,2019-09-18
33.944758,-83.470939,2019-09-18 12:29:00,77.6,249.5,11.95,0.44,0.4,0.14,0.01,25.19,2019-09-18
33.948534,-83.37776,2019-09-18 12:11:00,77.0,302.4583333,12.45,0.31,0.66,0.0,0.04,25.74,2019-09-18
33.987884,-83.403631,2019-09-18 12:06:00,77.1,199.0,15.65,0.95,0.0,0.0,0.12,25.69,2019-09-18
33.961275,-83.379644,2019-09-18 12:25:00,77.45,294.5,11.95,0.75,0.24,0.01,0.04,26.81,2019-09-18
33.943162,-83.377552,2019-09-18 12:25:00,77.45,294.5,13.75,0.0,1.0,0.0,0.09,26.3575,2019-09-18
33.958729,-83.366454,2019-09-18 12:20:00,77.3,279.0,13.85,0.02,0.97,0.0,0.07,25.75,2019-09-18
33.971064,-83.375536,2019-09-18 11:31:00,76.85,351.0,11.65,0.87,0.13,0.0,0.14,24.94,2019-09-18
33.941686,-83.371263,2019-09-18 11:59:00,77.1,177.5,13.05,0.22,0.76,0.0,0.07,25.5,2019-09-18
33.958311,-83.372557,2019-09-18 11:38:00,77.06410256,266.6666667,14.05,0.0,1.0,0.0,0.01,26.12769231,2019-09-18
33.987314,-83.431814,2019-09-18 11:44:00,77.0,241.0,18.35,0.95,0.0,0.02,0.07,25.06,2019-09-18
33.949401,-83.410588,2019-09-18 12:20:00,77.3,279.0,15.25,0.12,0.85,0.0,0.03,26.06,2019-09-18
33.924455,-83.347521,2019-09-18 12:10:00,77.1,281.6111111,16.55,0.7,0.29,0.01,0.1,25.37611111,2019-09-18
33.918079,-83.377854,2019-09-18 12:01:00,77.1,153.0,14.35,0.33,0.62,0.02,0.06,24.94,2019-09-18
33.971654,-83.392344,2019-09-18 12:19:00,77.25,284.5,12.85,0.04,0.96,0.0,0.01,26.0,2019-09-18
33.949655,-83.410784,2019-09-18 12:16:00,77.1,318.0,15.35,0.0,1.0,0.0,0.0,26.87,2019-09-18
33.919962,-83.387891,2019-09-18 11:34:00,77.06,268.2,24.35,0.58,0.42,0.0,0.09,25.3,2019-09-18
33.934314,-83.390226,2019-09-18 11:30:00,76.8,366.0,19.55,0.65,0.34,0.0,0.09,24.62,2019-09-18
33.946252,-83.378524,2019-09-18 11:45:00,77.0,262.0,12.25,0.64,0.35,0.01,0.06,26.06,2019-09-18
33.944357,-83.380228,2019-09-18 11:58:00,77.1,207.0,14.25,0.34,0.66,0.0,0.23,25.19,2019-09-18
33.967999,-83.436911,2019-09-18 11:47:00,77.05,293.5,14.85,0.96,0.04,0.0,0.05,25.06,2019-09-18
33.94566,-83.406839,2019-09-18 12:23:00,77.05,318.25,17.15,0.08,0.92,0.0,0.01,25.61,2019-09-18
33.986113,-83.396831,2019-09-18 12:04:00,77.1,186.0,13.85,0.42,0.58,0.0,0.0,25.62,2019-09-18
33.919531,-83.40511,2019-09-18 11:37:00,76.97857143,232.7142857,16.15,0.3,0.63,0.0,0.04,25.37285714,2019-09-18
33.931275,-83.37787,2019-09-18 12:05:00,77.15,241.25,12.15,0.31,0.67,0.02,0.08,25.5,2019-09-18
33.962423,-83.397772,2019-09-18 11:32:00,76.9,336.0,11.55,0.0,1.0,0.0,0.02,25.31,2019-09-18
33.922862,-83.378598,2019-09-18 11:50:00,77.1,290.0,18.85,0.05,0.95,0.0,0.02,25.44,2019-09-18
33.932447,-83.391964,2019-09-18 11:55:00,77.1,244.5,19.55,0.42,0.49,0.03,0.19,24.94,2019-09-18
33.961815,-83.392598,2019-09-18 11:58:00,77.1,207.0,10.55,0.54,0.46,0.0,0.14,25.31,2019-09-18
33.963645,-83.434687,2019-09-18 11:49:00,77.1,297.0,15.15,0.99,0.01,0.0,0.1,25.0,2019-09-18
33.917026,-83.393091,2019-09-18 11:35:00,76.95,280.5,14.45,0.66,0.33,0.0,0.06,25.06,2019-09-18
33.92993,-83.378037,2019-09-18 12:17:00,77.15,304.0,13.05,0.85,0.13,0.0,0.12,25.37,2019-09-18
33.953138,-83.372811,2019-09-18 11:51:00,77.14571429,224.2,14.75,0.28,0.71,0.01,0.06,25.804,2019-09-18
33.938118,-83.373126,2019-09-18 12:02:00,77.1,158.0,12.15,0.51,0.49,0.0,0.25,25.37,2019-09-18
33.962574,-83.425599,2019-09-18 11:42:00,77.0,178.0,15.35,0.49,0.51,0.0,0.01,25.0,2019-09-18
33.980408,-83.355874,2019-09-18 12:05:00,77.1,192.5,17.95,0.15,0.85,0.0,0.01,25.62,2019-09-18
33.983091,-83.416444,2019-09-18 12:08:00,77.0,209.0,19.55,0.88,0.03,0.09,0.06,25.5,2019-09-18
33.954263,-83.37651,2019-09-18 11:33:00,76.95,315.0,14.15,0.5,0.49,0.01,0.29,25.75,2019-09-18
33.93477,-83.370747,2019-09-18 12:03:00,77.1,172.0,11.15,0.25,0.75,0.0,0.01,25.275,2019-09-18
33.949682,-83.3854,2019-09-18 12:29:00,77.6,249.5,14.55,0.0,1.0,0.0,0.02,25.69,2019-09-18
33.974079,-83.413594,2019-09-18 11:37:00,76.97916667,236.9166667,17.35,0.03,0.97,0.0,0.0,25.53166667,2019-09-18
33.976823,-83.357689,2019-09-18 11:51:00,77.1,270.5,14.75,0.11,0.88,0.0,0.01,25.62,2019-09-18
33.958328,-83.37677,2019-09-18 12:28:00,77.6,253.0,13.85,0.0,0.96,0.04,0.09,27.56,2019-09-18
33.977265,-83.360241,2019-09-18 11:51:00,77.1,270.5,14.45,1.0,0.0,0.0,0.18,25.87,2019-09-18
33.958736,-83.352984,2019-09-18 11:32:00,76.9,336.0,11.75,0.49,0.51,0.0,0.01,24.69,2019-09-18
33.92232,-83.347642,2019-09-18 12:09:00,77.125,258.25,15.85,0.55,0.45,0.0,0.22,25.465,2019-09-18
33.949245,-83.377592,2019-09-18 12:13:00,77.07083333,325.5416667,13.25,0.11,0.89,0.0,0.09,26.11416667,2019-09-18
33.925218,-83.347575,2019-09-18 12:11:00,77.08823529,296.4411765,16.65,0.65,0.33,0.0,0.0,25.33823529,2019-09-18
33.974333,-83.372222,2019-09-18 11:33:00,76.95,315.0,11.75,0.94,0.06,0.0,0.1,24.75,2019-09-18
33.931265,-83.381766,2019-09-18 11:49:00,77.1,297.0,14.45,0.77,0.23,0.0,0.13,26.0,2019-09-18
33.99761,-83.42669,2019-09-18 12:12:00,77.0,322.0,25.45,0.65,0.24,0.0,0.13,25.06,2019-09-18
33.999897,-83.425732,2019-09-18 12:13:00,77.05,324.5,17.45,0.99,0.0,0.0,0.09,25.0,2019-09-18
33.949102,-83.375689,2019-09-18 12:29:00,77.6,249.5,12.05,0.6,0.37,0.03,0.04,26.62,2019-09-18
33.915168,-83.405064,2019-09-18 11:40:00,77.0,167.0,16.35,0.24,0.76,0.0,0.0,25.75,2019-09-18
33.946435,-83.425595,2019-09-18 12:16:00,77.1,318.0,15.15,0.66,0.34,0.0,0.01,25.87,2019-09-18
33.968869,-83.408412,2019-09-18 11:36:00,76.98571429,218.1428571,12.05,0.0,0.99,0.01,0.03,25.33857143,2019-09-18
33.949194,-83.375463,2019-09-18 11:55:00,77.26666667,246.1666667,11.65,0.98,0.02,0.0,0.21,26.0,2019-09-18
